1998-03-25,1179.3588
1998-03-26,1178.1521
1998-03-27,1172.6404
1998-03-30,1170.6306
1998-03-31,1179.4179
1998-04-01,1186.3496
1998-04-02,1199.0934
1998-04-03,1201.9921
1998-04-06,1200.588
1998-04-07,1188.2586
1998-04-08,1179.838
1998-04-09,1189.5157
1998-04-13,1188.533
1998-04-14,1195.0249
1998-04-15,1198.8568
1998-04-16,1186.9356
1998-04-17,1202.5307
1998-04-20,1203.5268
1998-04-21,1206.7641
1998-04-22,1210.9865
1998-04-23,1199.2619
1998-04-24,1186.7516
1998-04-27,1163.8714
1998-04-28,1162.4224
1998-04-29,1172.7931
1998-04-30,1191.2184
1998-05-01,1201.1366
1998-05-04,1202.2831
1998-05-05,1195.2675
1998-05-06,1184.2117
1998-05-07,1173.7612
1998-05-08,1187.7006
1998-05-11,1186.6693
1998-05-12,1196.5336
1998-05-13,1200.0538
1998-05-14,1198.4811
1998-05-15,1189.2635
1998-05-18,1186.274
1998-05-19,1190.2505
1998-05-20,1200.6439
1998-05-21,1195.9024
1998-05-22,1191.4354
1998-05-26,1173.7991
1998-05-27,1172.0348
1998-05-28,1177.9508
1998-05-29,1170.7071
1998-06-01,1170.9181
1998-06-02,1173.3286
1998-06-03,1162.3304
1998-06-04,1175.3262
1998-06-05,1195.7968
1998-06-08,1197.8577
1998-06-09,1200.7719
1998-06-10,1194.2565
1998-06-11,1175.5653
1998-06-12,1180.1594
1998-06-15,1156.7217
1998-06-16,1168.0894
1998-06-17,1189.0993
1998-06-18,1188.3557
1998-06-19,1182.2205
1998-06-22,1184.9929
1998-06-23,1202.4804
1998-06-24,1216.9029
1998-06-25,1213.0359
1998-06-26,1217.4461
1998-06-29,1223.1398
1998-06-30,1218.2493
1998-07-01,1234.1073
1998-07-02,1231.8088
1998-07-06,1243.7123
1998-07-07,1240.8592
1998-07-08,1253.7721
1998-07-09,1245.3827
1998-07-10,1251.5869
1998-07-13,1252.5634
1998-07-14,1265.9
1998-07-15,1262.9274
1998-07-16,1272.8187
1998-07-17,1275.7858
1998-07-20,1272.9478
1998-07-21,1252.4929
1998-07-22,1251.5206
1998-07-23,1225.3768
1998-07-24,1226.5057
1998-07-27,1233.4624
1998-07-28,1215.153
1998-07-29,1209.9475
1998-07-30,1229.1893
1998-07-31,1205.2282
1998-08-03,1196.4166
1998-08-04,1153.0803
1998-08-05,1163.2567
1998-08-06,1172.1789
1998-08-07,1171.9886
1998-08-10,1165.272
1998-08-11,1150.2628
1998-08-12,1166.8786
1998-08-13,1156.8854
1998-08-14,1143.8567
1998-08-17,1166.4074
1998-08-18,1185.3972
1998-08-19,1182.0899
1998-08-20,1175.2056
1998-08-21,1164.0719
1998-08-24,1171.5057
1998-08-25,1176.5794
1998-08-26,1167.3498
1998-08-27,1122.6635
1998-08-28,1106.1895
1998-08-31,1030.9732
1998-09-01,1070.8453
1998-09-02,1067.017
1998-09-03,1058.1944
1998-09-04,1049.2274
1998-09-08,1102.6964
1998-09-09,1084.1662
1998-09-10,1056.1601
1998-09-11,1087.5821
1998-09-14,1110.0653
1998-09-15,1118.6531
1998-09-16,1127.1386
1998-09-17,1098.526
1998-09-18,1099.8459
1998-09-21,1103.9659
1998-09-22,1110.1574
1998-09-23,1149.5065
1998-09-24,1124.3106
1998-09-25,1126.4995
1998-09-28,1131.1027
1998-09-29,1131.4784
1998-09-30,1097.0224
1998-10-01,1064.0107
1998-10-02,1081.5561
1998-10-05,1066.4104
1998-10-06,1062.1823
1998-10-07,1047.4891
1998-10-08,1035.3861
1998-10-09,1062.311
1998-10-12,1076.6854
1998-10-13,1073.6122
1998-10-14,1085.209
1998-10-15,1130.4977
1998-10-16,1140.1461
1998-10-19,1146.5893
1998-10-20,1148.2513
1998-10-21,1154.7952
1998-10-22,1164.0627
1998-10-23,1155.6438
1998-10-26,1157.4247
1998-10-27,1149.8908
1998-10-28,1153.0829
1998-10-29,1172.4817
1998-10-30,1186.2441
1998-11-02,1200.2089
1998-11-03,1199.4207
1998-11-04,1208.0462
1998-11-05,1224.5418
1998-11-06,1232.3882
1998-11-09,1220.9041
1998-11-10,1219.0204
1998-11-11,1211.144
1998-11-12,1207.7261
1998-11-13,1216.4615
1998-11-16,1227.4579
1998-11-17,1231.2034
1998-11-18,1236.9293
1998-11-19,1245.7931
1998-11-20,1257.621
1998-11-23,1284.295
1998-11-24,1278.7377
1998-11-25,1283.046
1998-11-27,1289.1629
1998-11-30,1258.1372
1998-12-01,1270.771
1998-12-02,1266.7021
1998-12-03,1243.9027
1998-12-04,1272.6781
1998-12-07,1284.5511
1998-12-08,1277.7926
1998-12-09,1280.1704
1998-12-10,1260.2229
1998-12-11,1262.0384
1998-12-14,1234.7143
1998-12-15,1258.1281
1998-12-16,1257.2104
1998-12-17,1276.8003
1998-12-18,1285.5178
1998-12-21,1301.5708
1998-12-22,1302.3828
1998-12-23,1329.41
1998-12-24,1326.9776
1998-12-28,1326.1335
1998-12-29,1344.1762
1998-12-30,1333.52
1998-12-31,1330.6097
1999-01-04,1329.427
1999-01-05,1347.5396
1999-01-06,1377.6806
1999-01-07,1374.938
1999-01-08,1380.7421
1999-01-11,1368.6032
1999-01-12,1342.214
1999-01-13,1336.7639
